Column1;t_idx;u_abs_eff_FLORIS;Ct_FLORIS;AI_FLORIS;TI_FLORIS;Power_FLORIS;power_OFF;time
930;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03471E+15;4,38402E+15;4,09117E+16;4120
931;4;5,7346E+15;9,019E+15;3,43396E+15;1,01877E+16;1,63073E+16;1,49526E+16;4120
932;5;5,73542E+15;9,01879E+13;3,43379E+15;1,01893E+16;1,63142E+16;1,49595E+16;4120
933;6;7,96193E+15;8,73457E+15;3,22136E+15;6,00026E+15;4,38402E+15;4,09117E+16;4120
934;7;5,73554E+15;9,01876E+15;3,43376E+16;1,019E+16;1,63152E+16;1,49605E+16;4120
935;8;6,10883E+15;8,93912E+14;3,37144E+16;1,05503E+16;1,97561E+16;1,82943E+16;4120
936;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+16;4160
937;1;7,96193E+15;8,73457E+15;3,22136E+15;6,03437E+14;4,38402E+15;4,09117E+16;4160
938;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03536E+16;4,38402E+15;4,09117E+16;4160
939;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03471E+15;4,38402E+15;4,09117E+16;4160
940;4;5,7346E+15;9,019E+15;3,43396E+15;1,01877E+16;1,63073E+16;1,49526E+16;4160
941;5;5,73542E+15;9,01879E+13;3,43379E+15;1,01893E+16;1,63142E+16;1,49595E+16;4160
942;6;7,96193E+15;8,73457E+15;3,22136E+15;6,00026E+15;4,38402E+15;4,09117E+16;4160
943;7;5,73554E+15;9,01876E+15;3,43376E+16;1,019E+16;1,63152E+16;1,49605E+16;4160
944;8;6,10883E+15;8,93912E+14;3,37144E+16;1,05503E+16;1,97561E+16;1,82943E+16;4160
945;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+16;4200
946;1;7,96193E+15;8,73457E+15;3,22136E+15;6,03437E+14;4,38402E+15;4,09117E+16;4200
947;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03536E+16;4,38402E+15;4,09117E+16;4200
948;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03471E+15;4,38402E+15;4,09117E+16;4200
949;4;5,7346E+15;9,019E+15;3,43396E+15;1,01877E+16;1,63073E+16;1,49526E+16;4200
950;5;5,73542E+15;9,01879E+13;3,43379E+15;1,01893E+16;1,63142E+16;1,49595E+16;4200
951;6;7,96193E+15;8,73457E+15;3,22136E+15;6,00026E+15;4,38402E+15;4,09117E+16;4200
952;7;5,73554E+15;9,01876E+15;3,43376E+16;1,019E+16;1,63152E+16;1,49605E+16;4200
953;8;6,10883E+15;8,93912E+14;3,37144E+16;1,05503E+16;1,97561E+16;1,82943E+16;4200
954;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+16;4240
955;1;7,96193E+15;8,73457E+15;3,22136E+15;6,03437E+14;4,38402E+15;4,09117E+16;4240
956;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03536E+16;4,38402E+15;4,09117E+16;4240
957;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03471E+15;4,38402E+15;4,09117E+16;4240
958;4;5,7346E+15;9,019E+15;3,43396E+15;1,01877E+16;1,63073E+16;1,49526E+16;4240
959;5;5,73542E+15;9,01879E+13;3,43379E+15;1,01893E+16;1,63142E+16;1,49595E+16;4240
960;6;7,96193E+15;8,73457E+15;3,22136E+15;6,00026E+15;4,38402E+15;4,09117E+16;4240
961;7;5,73554E+15;9,01876E+15;3,43376E+16;1,019E+16;1,63152E+16;1,49605E+16;4240
962;8;6,10883E+15;8,93912E+14;3,37144E+16;1,05503E+16;1,97561E+16;1,82943E+16;4240
963;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+16;4280
964;1;7,96193E+15;8,73457E+15;3,22136E+15;6,03437E+14;4,38402E+15;4,09117E+16;4280
965;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03536E+16;4,38402E+15;4,09117E+16;4280
966;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03471E+15;4,38402E+15;4,09117E+16;4280
967;4;5,7346E+15;9,019E+15;3,43396E+15;1,01877E+16;1,63073E+16;1,49526E+16;4280
968;5;5,73542E+15;9,01879E+13;3,43379E+15;1,01893E+16;1,63142E+16;1,49595E+16;4280
969;6;7,96193E+15;8,73457E+15;3,22136E+15;6,00026E+15;4,38402E+15;4,09117E+16;4280
970;7;5,73554E+15;9,01876E+15;3,43376E+16;1,019E+16;1,63152E+16;1,49605E+16;4280
971;8;6,10883E+15;8,93912E+14;3,37144E+16;1,05503E+16;1,97561E+16;1,82943E+16;4280
972;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+16;4320
973;1;7,96193E+15;8,73457E+15;3,22136E+15;6,03437E+14;4,38402E+15;4,09117E+16;4320
974;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03536E+16;4,38402E+15;4,09117E+16;4320
975;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03471E+15;4,38402E+15;4,09117E+16;4320
976;4;5,7346E+15;9,019E+15;3,43396E+15;1,01877E+16;1,63073E+16;1,49526E+16;4320
977;5;5,73542E+15;9,01879E+13;3,43379E+15;1,01893E+16;1,63142E+16;1,49595E+16;4320
978;6;7,96193E+15;8,73457E+15;3,22136E+15;6,00026E+15;4,38402E+15;4,09117E+16;4320
979;7;5,73554E+15;9,01876E+15;3,43376E+16;1,019E+16;1,63152E+16;1,49605E+16;4320
980;8;6,10883E+15;8,93912E+14;3,37144E+16;1,05503E+16;1,97561E+16;1,82943E+16;4320
981;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+16;4360
982;1;7,96193E+15;8,73457E+15;3,22136E+15;6,03437E+14;4,38402E+15;4,09117E+16;4360
983;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03536E+16;4,38402E+15;4,09117E+16;4360
984;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03471E+15;4,38402E+15;4,09117E+16;4360
985;4;5,7346E+15;9,019E+15;3,43396E+15;1,01877E+16;1,63073E+16;1,49526E+16;4360
986;5;5,73542E+15;9,01879E+13;3,43379E+15;1,01893E+16;1,63142E+16;1,49595E+16;4360
987;6;7,96193E+15;8,73457E+15;3,22136E+15;6,00026E+15;4,38402E+15;4,09117E+16;4360
988;7;5,73554E+15;9,01876E+15;3,43376E+16;1,019E+16;1,63152E+16;1,49605E+16;4360
989;8;6,10883E+15;8,93912E+14;3,37144E+16;1,05503E+16;1,97561E+16;1,82943E+16;4360
990;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+16;4400
991;1;7,96193E+15;8,73457E+15;3,22136E+15;6,03437E+14;4,38402E+15;4,09117E+16;4400
992;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03536E+16;4,38402E+15;4,09117E+16;4400
993;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03471E+15;4,38402E+15;4,09117E+16;4400
994;4;5,7346E+15;9,019E+15;3,43396E+15;1,01877E+16;1,63073E+16;1,49526E+16;4400
995;5;5,73542E+15;9,01879E+13;3,43379E+15;1,01893E+16;1,63142E+16;1,49595E+16;4400
996;6;7,96193E+15;8,73457E+15;3,22136E+15;6,00026E+15;4,38402E+15;4,09117E+16;4400
997;7;5,73554E+15;9,01876E+15;3,43376E+16;1,019E+16;1,63152E+16;1,49605E+16;4400
998;8;6,10883E+15;8,93912E+14;3,37144E+16;1,05503E+16;1,97561E+16;1,82943E+16;4400
999;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+16;4440
1000;1;7,96193E+15;8,73457E+15;3,22136E+15;6,03437E+14;4,38402E+15;4,09117E+16;4440
1001;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03536E+16;4,38402E+15;4,09117E+16;4440
1002;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03471E+15;4,38402E+15;4,09117E+16;4440
1003;4;5,7346E+15;9,019E+15;3,43396E+15;1,01877E+16;1,63073E+16;1,49526E+16;4440
1004;5;5,73542E+15;9,01879E+13;3,43379E+15;1,01893E+16;1,63142E+16;1,49595E+16;4440
1005;6;7,96193E+15;8,73457E+15;3,22136E+15;6,00026E+15;4,38402E+15;4,09117E+16;4440
1006;7;5,73554E+15;9,01876E+15;3,43376E+16;1,019E+16;1,63152E+16;1,49605E+16;4440
1007;8;6,10883E+15;8,93912E+14;3,37144E+16;1,05503E+16;1,97561E+16;1,82943E+16;4440
1008;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+16;4480
1009;1;7,96193E+15;8,73457E+15;3,22136E+15;6,03437E+14;4,38402E+15;4,09117E+16;4480
1010;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03536E+16;4,38402E+15;4,09117E+16;4480
1011;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03471E+15;4,38402E+15;4,09117E+16;4480
1012;4;5,7346E+15;9,019E+15;3,43396E+15;1,01877E+16;1,63073E+16;1,49526E+16;4480
1013;5;5,73542E+15;9,01879E+13;3,43379E+15;1,01893E+16;1,63142E+16;1,49595E+16;4480
1014;6;7,96193E+15;8,73457E+15;3,22136E+15;6,00026E+15;4,38402E+15;4,09117E+16;4480
1015;7;5,73554E+15;9,01876E+15;3,43376E+16;1,019E+16;1,63152E+16;1,49605E+16;4480
1016;8;6,10883E+15;8,93912E+14;3,37144E+16;1,05503E+16;1,97561E+16;1,82943E+16;4480
1017;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+16;4520
1018;1;7,96193E+15;8,73457E+15;3,22136E+15;6,03437E+14;4,38402E+15;4,09117E+16;4520
1019;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03536E+16;4,38402E+15;4,09117E+16;4520
1020;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03471E+15;4,38402E+15;4,09117E+16;4520
1021;4;5,7346E+15;9,019E+15;3,43396E+15;1,01877E+16;1,63073E+16;1,49526E+16;4520
1022;5;5,73542E+15;9,01879E+13;3,43379E+15;1,01893E+16;1,63142E+16;1,49595E+16;4520
1023;6;7,96193E+15;8,73457E+15;3,22136E+15;6,00026E+15;4,38402E+15;4,09117E+16;4520
1024;7;5,73554E+15;9,01876E+15;3,43376E+16;1,019E+16;1,63152E+16;1,49605E+16;4520
1025;8;6,10883E+15;8,93912E+14;3,37144E+16;1,05503E+16;1,97561E+16;1,82943E+16;4520
1026;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+16;4560
1027;1;7,96193E+15;8,73457E+15;3,22136E+15;6,03437E+14;4,38402E+15;4,09117E+16;4560
1028;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03536E+16;4,38402E+15;4,09117E+16;4560
1029;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03471E+15;4,38402E+15;4,09117E+16;4560
1030;4;5,7346E+15;9,019E+15;3,43396E+15;1,01877E+16;1,63073E+16;1,49526E+16;4560
1031;5;5,73542E+15;9,01879E+13;3,43379E+15;1,01893E+16;1,63142E+16;1,49595E+16;4560
1032;6;7,96193E+15;8,73457E+15;3,22136E+15;6,00026E+15;4,38402E+15;4,09117E+16;4560
1033;7;5,73554E+15;9,01876E+15;3,43376E+16;1,019E+16;1,63152E+16;1,49605E+16;4560
1034;8;6,10883E+15;8,93912E+14;3,37144E+16;1,05503E+16;1,97561E+16;1,82943E+16;4560
1035;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+16;4600
1036;1;7,96193E+15;8,73457E+15;3,22136E+15;6,03437E+14;4,38402E+15;4,09117E+16;4600
1037;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03536E+16;4,38402E+15;4,09117E+16;4600
1038;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03471E+15;4,38402E+15;4,09117E+16;4600
1039;4;5,7346E+15;9,019E+15;3,43396E+15;1,01877E+16;1,63073E+16;1,49526E+16;4600
1040;5;5,73542E+15;9,01879E+13;3,43379E+15;1,01893E+16;1,63142E+16;1,49595E+16;4600
1041;6;7,96193E+15;8,73457E+15;3,22136E+15;6,00026E+15;4,38402E+15;4,09117E+16;4600
1042;7;5,73554E+15;9,01876E+15;3,43376E+16;1,019E+16;1,63152E+16;1,49605E+16;4600
1043;8;6,10883E+15;8,93912E+14;3,37144E+16;1,05503E+16;1,97561E+16;1,82943E+16;4600
1044;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+16;4640
1045;1;7,96193E+15;8,73457E+15;3,22136E+15;6,03437E+14;4,38402E+15;4,09117E+16;4640
1046;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03536E+16;4,38402E+15;4,09117E+16;4640
1047;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03471E+15;4,38402E+15;4,09117E+16;4640
1048;4;5,7346E+15;9,019E+15;3,43396E+15;1,01877E+16;1,63073E+16;1,49526E+16;4640
1049;5;5,73542E+15;9,01879E+13;3,43379E+15;1,01893E+16;1,63142E+16;1,49595E+16;4640
1050;6;7,96193E+15;8,73457E+15;3,22136E+15;6,00026E+15;4,38402E+15;4,09117E+16;4640
1051;7;5,73554E+15;9,01876E+15;3,43376E+16;1,019E+16;1,63152E+16;1,49605E+16;4640
1052;8;6,10883E+15;8,93912E+14;3,37144E+16;1,05503E+16;1,97561E+16;1,82943E+16;4640
1053;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+16;4680
1054;1;7,96193E+15;8,73457E+15;3,22136E+15;6,03437E+14;4,38402E+15;4,09117E+16;4680
1055;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03536E+16;4,38402E+15;4,09117E+16;4680
1056;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03471E+15;4,38402E+15;4,09117E+16;4680
1057;4;5,7346E+15;9,019E+15;3,43396E+15;1,01877E+16;1,63073E+16;1,49526E+16;4680
1058;5;5,73542E+15;9,01879E+13;3,43379E+15;1,01893E+16;1,63142E+16;1,49595E+16;4680
1059;6;7,96193E+15;8,73457E+15;3,22136E+15;6,00026E+15;4,38402E+15;4,09117E+16;4680
1060;7;5,73554E+15;9,01876E+15;3,43376E+16;1,019E+16;1,63152E+16;1,49605E+16;4680
1061;8;6,10883E+15;8,93912E+14;3,37144E+16;1,05503E+16;1,97561E+16;1,82943E+16;4680
1062;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+16;4720
1063;1;7,96193E+15;8,73457E+15;3,22136E+15;6,03437E+14;4,38402E+15;4,09117E+16;4720
1064;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03536E+16;4,38402E+15;4,09117E+16;4720
1065;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03471E+15;4,38402E+15;4,09117E+16;4720
1066;4;5,7346E+15;9,019E+15;3,43396E+15;1,01877E+16;1,63073E+16;1,49526E+16;4720
1067;5;5,73542E+15;9,01879E+13;3,43379E+15;1,01893E+16;1,63142E+16;1,49595E+16;4720
1068;6;7,96193E+15;8,73457E+15;3,22136E+15;6,00026E+15;4,38402E+15;4,09117E+16;4720
1069;7;5,73554E+15;9,01876E+15;3,43376E+16;1,019E+16;1,63152E+16;1,49605E+16;4720
1070;8;6,10883E+15;8,93912E+14;3,37144E+16;1,05503E+16;1,97561E+16;1,82943E+16;4720
1071;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+16;4760
1072;1;7,96193E+15;8,73457E+15;3,22136E+15;6,03437E+14;4,38402E+15;4,09117E+16;4760
1073;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03536E+16;4,38402E+15;4,09117E+16;4760
1074;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03471E+15;4,38402E+15;4,09117E+16;4760
1075;4;5,7346E+15;9,019E+15;3,43396E+15;1,01877E+16;1,63073E+16;1,49526E+16;4760
1076;5;5,73542E+15;9,01879E+13;3,43379E+15;1,01893E+16;1,63142E+16;1,49595E+16;4760
1077;6;7,96193E+15;8,73457E+15;3,22136E+15;6,00026E+15;4,38402E+15;4,09117E+16;4760
1078;7;5,73554E+15;9,01876E+15;3,43376E+16;1,019E+16;1,63152E+16;1,49605E+16;4760
1079;8;6,10883E+15;8,93912E+14;3,37144E+16;1,05503E+16;1,97561E+16;1,82943E+16;4760
1080;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+16;4800
1081;1;7,96193E+15;8,73457E+15;3,22136E+15;6,03437E+14;4,38402E+15;4,09117E+16;4800
1082;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03536E+16;4,38402E+15;4,09117E+16;4800
1083;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03471E+15;4,38402E+15;4,09117E+16;4800
1084;4;5,7346E+15;9,019E+15;3,43396E+15;1,01877E+16;1,63073E+16;1,49526E+16;4800
1085;5;5,73542E+15;9,01879E+13;3,43379E+15;1,01893E+16;1,63142E+16;1,49595E+16;4800
1086;6;7,96193E+15;8,73457E+15;3,22136E+15;6,00026E+15;4,38402E+15;4,09117E+16;4800
1087;7;5,73554E+15;9,01876E+15;3,43376E+16;1,019E+16;1,63152E+16;1,49605E+16;4800
1088;8;6,10883E+15;8,93912E+14;3,37144E+16;1,05503E+16;1,97561E+16;1,82943E+16;4800
1089;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+16;4840
1090;1;7,96193E+15;8,73457E+15;3,22136E+15;6,03437E+14;4,38402E+15;4,09117E+16;4840
1091;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03536E+16;4,38402E+15;4,09117E+16;4840
1092;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03471E+15;4,38402E+15;4,09117E+16;4840
1093;4;5,7346E+15;9,019E+15;3,43396E+15;1,01877E+16;1,63073E+16;1,49526E+16;4840
1094;5;5,73542E+15;9,01879E+13;3,43379E+15;1,01893E+16;1,63142E+16;1,49595E+16;4840
1095;6;7,96193E+15;8,73457E+15;3,22136E+15;6,00026E+15;4,38402E+15;4,09117E+16;4840
1096;7;5,73554E+15;9,01876E+15;3,43376E+16;1,019E+16;1,63152E+16;1,49605E+16;4840
1097;8;6,10883E+15;8,93912E+14;3,37144E+16;1,05503E+16;1,97561E+16;1,82943E+16;4840
1098;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+16;4880
1099;1;7,96193E+15;8,73457E+15;3,22136E+15;6,03437E+14;4,38402E+15;4,09117E+16;4880
1100;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03536E+16;4,38402E+15;4,09117E+16;4880
1101;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03471E+15;4,38402E+15;4,09117E+16;4880
1102;4;5,7346E+15;9,019E+15;3,43396E+15;1,01877E+16;1,63073E+16;1,49526E+16;4880
1103;5;5,73542E+15;9,01879E+13;3,43379E+15;1,01893E+16;1,63142E+16;1,49595E+16;4880
1104;6;7,96193E+15;8,73457E+15;3,22136E+15;6,00026E+15;4,38402E+15;4,09117E+16;4880
1105;7;5,73554E+15;9,01876E+15;3,43376E+16;1,019E+16;1,63152E+16;1,49605E+16;4880
1106;8;6,10883E+15;8,93912E+14;3,37144E+16;1,05503E+16;1,97561E+16;1,82943E+16;4880
1107;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+16;4920
1108;1;7,96193E+15;8,73457E+15;3,22136E+15;6,03437E+14;4,38402E+15;4,09117E+16;4920
1109;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03536E+16;4,38402E+15;4,09117E+16;4920
1110;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03471E+15;4,38402E+15;4,09117E+16;4920
1111;4;5,7346E+15;9,019E+15;3,43396E+15;1,01877E+16;1,63073E+16;1,49526E+16;4920
1112;5;5,73542E+15;9,01879E+13;3,43379E+15;1,01893E+16;1,63142E+16;1,49595E+16;4920
1113;6;7,96193E+15;8,73457E+15;3,22136E+15;6,00026E+15;4,38402E+15;4,09117E+16;4920
1114;7;5,73554E+15;9,01876E+15;3,43376E+16;1,019E+16;1,63152E+16;1,49605E+16;4920
1115;8;6,10883E+15;8,93912E+14;3,37144E+16;1,05503E+16;1,97561E+16;1,82943E+16;4920
1116;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+16;4960
1117;1;7,96193E+15;8,73457E+15;3,22136E+15;6,03437E+14;4,38402E+15;4,09117E+16;4960
1118;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03536E+16;4,38402E+15;4,09117E+16;4960
1119;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03471E+15;4,38402E+15;4,09117E+16;4960
1120;4;5,7346E+15;9,019E+15;3,43396E+15;1,01877E+16;1,63073E+16;1,49526E+16;4960
1121;5;5,73542E+15;9,01879E+13;3,43379E+15;1,01893E+16;1,63142E+16;1,49595E+16;4960
1122;6;7,96193E+15;8,73457E+15;3,22136E+15;6,00026E+15;4,38402E+15;4,09117E+16;4960
1123;7;5,73554E+15;9,01876E+15;3,43376E+16;1,019E+16;1,63152E+16;1,49605E+16;4960
1124;8;6,10883E+15;8,93912E+14;3,37144E+16;1,05503E+16;1,97561E+16;1,82943E+16;4960
1125;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+16;5000
1126;1;7,96193E+15;8,73457E+15;3,22136E+15;6,03437E+14;4,38402E+15;4,09117E+16;5000
1127;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03536E+16;4,38402E+15;4,09117E+16;5000
1128;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03471E+15;4,38402E+15;4,09117E+16;5000
1129;4;5,7346E+15;9,019E+15;3,43396E+15;1,01877E+16;1,63073E+16;1,49526E+16;5000
1130;5;5,73542E+15;9,01879E+13;3,43379E+15;1,01893E+16;1,63142E+16;1,49595E+16;5000
1131;6;7,96193E+15;8,73457E+15;3,22136E+15;6,00026E+15;4,38402E+15;4,09117E+16;5000
1132;7;5,73554E+15;9,01876E+15;3,43376E+16;1,019E+16;1,63152E+16;1,49605E+16;5000
1133;8;6,10883E+15;8,93912E+14;3,37144E+16;1,05503E+16;1,97561E+16;1,82943E+16;5000
1134;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+16;5040
1135;1;7,96193E+15;8,73457E+15;3,22136E+15;6,03437E+14;4,38402E+15;4,09117E+16;5040
1136;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03536E+16;4,38402E+15;4,09117E+16;5040
1137;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03471E+15;4,38402E+15;4,09117E+16;5040
1138;4;5,7346E+15;9,019E+15;3,43396E+15;1,01877E+16;1,63073E+16;1,49526E+16;5040
1139;5;5,73542E+15;9,01879E+13;3,43379E+15;1,01893E+16;1,63142E+16;1,49595E+16;5040
1140;6;7,96193E+15;8,73457E+15;3,22136E+15;6,00026E+15;4,38402E+15;4,09117E+16;5040
1141;7;5,73554E+15;9,01876E+15;3,43376E+16;1,019E+16;1,63152E+16;1,49605E+16;5040
1142;8;6,10883E+15;8,93912E+14;3,37144E+16;1,05503E+16;1,97561E+16;1,82943E+16;5040
1143;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+16;5080
1144;1;7,96193E+15;8,73457E+15;3,22136E+15;6,03437E+14;4,38402E+15;4,09117E+16;5080
1145;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03536E+16;4,38402E+15;4,09117E+16;5080
1146;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03471E+15;4,38402E+15;4,09117E+16;5080
1147;4;5,7346E+15;9,019E+15;3,43396E+15;1,01877E+16;1,63073E+16;1,49526E+16;5080
1148;5;5,73542E+15;9,01879E+13;3,43379E+15;1,01893E+16;1,63142E+16;1,49595E+16;5080
1149;6;7,96193E+15;8,73457E+15;3,22136E+15;6,00026E+15;4,38402E+15;4,09117E+16;5080
1150;7;5,73554E+15;9,01876E+15;3,43376E+16;1,019E+16;1,63152E+16;1,49605E+16;5080
1151;8;6,10883E+15;8,93912E+14;3,37144E+16;1,05503E+16;1,97561E+16;1,82943E+16;5080
1152;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+16;5120
1153;1;7,96193E+15;8,73457E+15;3,22136E+15;6,03437E+14;4,38402E+15;4,09117E+16;5120
1154;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03536E+16;4,38402E+15;4,09117E+16;5120
1155;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03471E+15;4,38402E+15;4,09117E+16;5120
1156;4;5,7346E+15;9,019E+15;3,43396E+15;1,01877E+16;1,63073E+16;1,49526E+16;5120
1157;5;5,73542E+15;9,01879E+13;3,43379E+15;1,01893E+16;1,63142E+16;1,49595E+16;5120
1158;6;7,96193E+15;8,73457E+15;3,22136E+15;6,00026E+15;4,38402E+15;4,09117E+16;5120
1159;7;5,73554E+15;9,01876E+15;3,43376E+16;1,019E+16;1,63152E+16;1,49605E+16;5120
1160;8;6,10883E+15;8,93912E+14;3,37144E+16;1,05503E+16;1,97561E+16;1,82943E+16;5120
1161;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+16;5160
1162;1;7,96193E+15;8,73457E+15;3,22136E+15;6,03437E+14;4,38402E+15;4,09117E+16;5160
1163;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03536E+16;4,38402E+15;4,09117E+16;5160
1164;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03471E+15;4,38402E+15;4,09117E+16;5160
1165;4;5,7346E+15;9,019E+15;3,43396E+15;1,01877E+16;1,63073E+16;1,49526E+16;5160
1166;5;5,73542E+15;9,01879E+13;3,43379E+15;1,01893E+16;1,63142E+16;1,49595E+16;5160
1167;6;7,96193E+15;8,73457E+15;3,22136E+15;6,00026E+15;4,38402E+15;4,09117E+16;5160
1168;7;5,73554E+15;9,01876E+15;3,43376E+16;1,019E+16;1,63152E+16;1,49605E+16;5160
1169;8;6,10883E+15;8,93912E+14;3,37144E+16;1,05503E+16;1,97561E+16;1,82943E+16;5160
1170;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+16;5200
1171;1;7,96193E+15;8,73457E+15;3,22136E+15;6,03437E+14;4,38402E+15;4,09117E+16;5200
1172;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03536E+16;4,38402E+15;4,09117E+16;5200
1173;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03471E+15;4,38402E+15;4,09117E+16;5200
1174;4;5,7346E+15;9,019E+15;3,43396E+15;1,01877E+16;1,63073E+16;1,49526E+16;5200
1175;5;5,73542E+15;9,01879E+13;3,43379E+15;1,01893E+16;1,63142E+16;1,49595E+16;5200
1176;6;7,96193E+15;8,73457E+15;3,22136E+15;6,00026E+15;4,38402E+15;4,09117E+16;5200
1177;7;5,73554E+15;9,01876E+15;3,43376E+16;1,019E+16;1,63152E+16;1,49605E+16;5200
1178;8;6,10883E+15;8,93912E+14;3,37144E+16;1,05503E+16;1,97561E+16;1,82943E+16;5200
1179;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+16;5240
1180;1;7,96193E+15;8,73457E+15;3,22136E+15;6,03437E+14;4,38402E+15;4,09117E+16;5240
